image_000.jpg,painting,63.40985,142.84138,-176.06245,57.37723,134.321,-166.32587,60.21461,130.71046,-166.30877,63.00913,126.98295,-166.24365,49.91964,143.84863,-176.02938,46.72253,147.95278,-176.17624,43.6005,152.05758,-176.40907,70.56161,129.15017,-100.96924,44.83942,163.647,-142.6639,79.69736,144.6182,-150.45143,69.30949,158.34771,-162.33313,129.42457,136.6405,-53.38561,90.1706,220.3901,-148.96669,208.81298,146.63134,-53.06629,186.4502,243.6771,-146.36703,173.44721,135.05436,-125.11604,198.12716,163.0279,-128.1001,168.66667,136.26878,-137.71215,210.72903,140.79952,-128.59767,152.57436,127.39215,-136.16667,192.7545,138.3411,-129.44025,153.11307,130.35288,-126.65358,188.40014,144.32355,-125.07276,247.44875,196.91575,30.8426,235.40457,245.99949,-30.82933,263.3637,154.37872,48.58596,272.88708,204.67984,-54.74201,305.48672,191.09838,136.62381,305.69485,217.92118,82.57026,309.29546,201.37182,146.3302,303.64822,222.31174,99.25069,335.22263,197.60559,143.07635,344.72771,213.12936,110.07019
image_001.jpg,painting,60.45948,143.0381,-377.44686,48.86213,138.27471,-357.81193,49.82168,133.26494,-357.77866,50.74707,128.11373,-357.7557,46.72981,152.28787,-372.61543,45.66051,158.65299,-372.73869,44.66764,164.98645,-373.01224,59.3128,131.89688,-254.38988,51.31889,180.91086,-314.60598,76.84509,139.18803,-337.8434,73.06036,160.1145,-354.97932,112.82066,143.33729,-161.99312,126.13402,224.66151,-328.54366,196.82564,125.56504,-176.92045,244.03196,223.86386,-349.3058,199.07764,125.45565,-280.25366,296.97598,134.44757,-317.18357,204.25955,125.47805,-299.61903,321.81335,115.66769,-337.82387,190.83027,129.35401,-306.74368,304.65931,100.61659,-333.05626,190.79273,131.85624,-285.23233,295.35522,109.2904,-312.75547,243.28917,190.73641,54.97581,264.57264,235.12924,-55.05947,245.71318,110.74234,138.04651,313.7919,152.60371,-40.11725,305.6576,139.55834,249.54823,333.75305,198.79306,169.9864,314.32339,153.22219,261.16766,331.44131,213.63587,193.52528,338.56792,116.3689,276.86375,366.16714,186.74842,211.04542
image_003.jpg,painting,74.71872,143.91534,-201.17743,63.92076,140.91248,-196.13237,63.08455,136.08668,-196.15389,62.22887,131.16447,-196.10065,66.40141,153.7265,-196.9062,67.1324,159.10491,-196.90094,67.899,164.42911,-197.06305,68.82059,126.83629,-144.62461,76.30342,171.92894,-142.57398,86.82405,134.44981,-179.15659,89.51872,152.06566,-177.91637,125.76519,125.73971,-91.92311,123.25991,183.15913,-119.40649,189.11777,143.17685,-41.459,188.05367,203.37095,-78.5274,194.585,142.40601,-61.93698,188.52018,175.0921,-73.89447,195.56805,141.08631,-71.78239,192.46822,167.87886,-86.00739,190.42265,136.98846,-74.68038,183.66541,166.18291,-95.2545,190.32644,139.41852,-64.39116,182.27947,164.78906,-78.98946,252.25046,184.88323,13.29384,249.94951,211.91616,-13.13926,291.10622,177.84997,77.85585,306.21494,196.38553,23.41638,328.73535,199.25996,176.85272,333.69282,221.94533,148.22088,331.54274,206.01039,186.30098,334.59183,225.02676,163.28445,352.37309,208.27126,174.37241,358.75198,231.19118,171.17289
image_004.jpg,painting,57.9565,144.61086,-328.05817,48.12284,141.1705,-313.71632,48.92086,137.16853,-313.65681,49.69954,132.99849,-313.6499,46.95791,153.23879,-325.13321,46.42658,158.83028,-325.26482,45.97412,164.38185,-325.50877,59.59599,138.34311,-227.27135,54.21534,179.99312,-275.43737,74.71452,142.44077,-293.4343,71.85068,160.00073,-307.21287,101.28715,158.27866,-128.65868,136.56961,215.2853,-273.71868,162.77895,127.21883,-66.50154,244.31055,212.62676,-271.72842,167.24827,121.18774,-108.48345,292.35043,131.13588,-253.10974,168.35918,117.87494,-122.32985,313.55082,113.80012,-278.80346,161.46965,122.89649,-129.23155,296.46633,101.36152,-278.77361,164.89367,125.63336,-112.64839,288.53046,109.69996,-252.98409,232.62362,200.65312,52.93864,261.86123,231.51086,-52.89703,251.72215,130.59322,167.43322,315.95327,152.75693,8.10879,308.81372,129.67857,305.07,332.17487,186.88233,198.68561,317.65842,139.449,321.29669,328.48789,198.33234,221.99728,338.84186,100.87795,339.96204,363.47801,175.60658,243.27333
image_005.jpg,painting,58.11405,142.429,-309.87452,48.55444,140.1606,-291.18313,49.05874,135.86614,-291.16644,49.51698,131.39194,-291.16852,48.41326,152.41106,-303.84808,48.45436,157.98613,-303.94901,48.56905,163.51459,-304.22337,60.44436,133.88101,-198.16284,59.0671,176.2944,-250.71186,74.38057,136.78518,-275.63679,73.27553,155.64599,-290.53745,115.28143,133.26787,-107.19261,141.84549,209.97708,-278.66596,180.25949,88.8265,-101.67919,256.24939,207.90678,-303.05914,198.33439,96.20053,-186.04452,306.12614,126.3146,-276.94843,207.3597,96.751,-204.12077,328.86467,109.41945,-297.85364,198.31917,106.4963,-212.00148,312.28968,96.10255,-296.95581,199.02052,107.29352,-191.41899,304.75948,104.17427,-273.7735,248.21339,169.46802,54.04975,275.93678,210.02085,-54.04685,213.80493,91.51846,109.75274,307.74899,143.16608,-57.73807,299.40563,119.01019,191.22547,335.15629,183.46011,142.99734,314.6999,134.26866,199.84959,333.60294,196.13707,165.25887,331.96178,83.85399,221.34918,366.12503,170.98087,189.32354
image_006.jpg,painting,53.40158,140.45091,-327.7599,43.46575,139.88296,-311.8038,43.82063,135.75585,-311.79539,44.13145,131.44105,-311.80933,44.02172,152.4219,-325.0161,44.41986,158.32082,-325.11192,44.88245,164.16078,-325.29404,55.85739,135.47174,-221.11374,56.65165,179.0071,-275.95728,70.73002,135.25217,-292.08323,70.44216,153.49194,-307.65955,108.90052,140.59916,-122.75283,141.88906,207.46975,-284.82565,175.71415,107.04478,-59.46338,252.07541,205.70818,-289.66663,214.89365,94.40508,-103.85901,303.90341,129.38684,-267.34838,226.78286,88.46407,-115.82292,326.73553,114.41954,-295.18295,222.25355,95.87972,-130.39871,310.37922,100.69816,-295.32358,222.11088,100.36898,-110.70575,302.50494,107.31707,-267.15717,250.01842,177.01572,56.7738,276.67099,212.25187,-56.55176,270.06821,112.90915,156.68146,334.12289,143.32038,4.40423,330.67322,121.71616,286.43299,352.06211,161.32209,193.09818,340.56465,134.53269,300.32887,350.59021,171.00918,214.85735,358.24066,86.57406,316.24939,375.53318,139.82014,227.05297
image_007.jpg,painting,56.46147,142.54762,-324.56497,47.16696,141.23708,-306.69275,47.46098,136.56465,-306.7074,47.73355,131.72355,-306.69556,47.85837,154.35025,-319.37672,48.27162,160.33939,-319.4556,48.74454,166.27088,-319.71142,59.09832,133.42474,-205.09937,60.45111,179.2713,-256.78045,72.47545,135.20109,-285.7107,72.35661,154.96501,-300.2677,115.2155,136.85813,-101.99862,135.97521,203.72068,-268.58044,182.70477,106.09932,-92.94717,243.13866,206.56292,-282.22736,181.48266,109.18719,-179.25882,285.92403,114.5838,-252.97329,184.80564,110.44611,-194.34582,307.93743,93.91567,-269.87238,174.5158,115.83641,-199.74422,290.60963,81.97042,-266.63809,176.57207,116.37729,-182.91924,283.49512,91.29899,-248.69568,260.34216,182.79995,57.39897,280.93292,220.01388,-57.43572,260.16973,104.48192,110.21291,325.70381,142.76703,-60.73567,350.38513,145.07046,174.54477,378.88977,204.77121,91.23352,360.88909,160.70338,181.10195,378.74474,221.2215,110.00997,389.97097,126.91878,188.35217,420.07179,194.59568,125.62296
image_008.jpg,painting,67.15468,139.01807,-278.05172,55.87502,136.76688,-263.21497,56.4555,132.70885,-263.2168,57.07546,128.45417,-263.21884,55.12714,149.12473,-275.01883,54.57401,154.91194,-275.17633,54.0451,160.69264,-275.41794,63.77115,133.46541,-179.89185,59.30006,176.52593,-228.31211,81.54576,135.7823,-245.19049,78.83222,153.97406,-258.56007,119.22774,137.27136,-105.34113,117.33761,235.44684,-215.78075,199.48818,142.33557,-80.6306,236.34981,269.23203,-215.38509,183.97951,106.77405,-139.87613,282.56409,155.13186,-197.34381,180.85308,97.55747,-147.35019,309.29264,126.46844,-212.5457,170.42603,90.75823,-156.37973,284.11947,114.22706,-209.40134,172.91811,97.97622,-144.40579,274.94656,123.31606,-193.86284,254.69151,235.94491,40.74949,257.57549,287.67095,-41.08483,297.79156,170.05383,93.04029,317.73342,198.85372,-33.53102,367.04933,197.33222,251.15162,375.06172,232.81701,132.69133,373.56808,208.31724,267.45535,374.97368,243.6182,153.87897,404.82834,194.46826,268.66856,421.60923,224.99635,155.95632
image_009.jpg,painting,65.15909,143.14872,-293.79278,54.63633,138.48146,-276.50745,55.35582,133.56186,-276.49761,56.02758,128.46698,-276.49006,53.56354,151.84921,-286.95026,53.01167,157.74672,-287.08136,52.52981,163.60728,-287.31897,65.84146,129.13046,-186.38531,61.34493,176.18073,-227.33009,81.31006,137.06842,-259.59209,78.8363,157.58301,-271.13659,127.9389,128.09857,-96.49426,133.49297,221.27319,-248.25359,202.49632,106.28042,-84.31532,248.31148,234.96702,-257.12376,208.6105,92.74169,-163.12813,298.90615,141.21733,-234.39522,215.36079,87.59597,-175.52553,324.76044,120.05765,-251.56214,205.2759,90.52598,-187.80451,307.28077,105.34628,-249.86586,205.20214,95.48743,-169.69206,298.64655,113.60977,-230.71419,270.18682,183.1357,50.49282,284.37267,233.49838,-50.53767,268.18075,102.66519,90.81126,328.77964,151.25701,-53.64259,348.419,122.65042,191.55781,368.55808,189.83366,136.83084,358.65517,134.85347,201.47966,366.8507,201.81207,158.69537,388.06213,105.14773,202.5568,409.07547,181.94434,176.19228
image_010.jpg,painting,47.75537,151.5407,-98.10055,46.70053,144.09165,-90.29435,49.80274,143.80299,-90.20771,52.90855,143.3914,-90.20964,37.78683,145.00824,-100.42049,33.8185,145.53412,-100.45082,29.8436,146.09776,-100.57627,53.12175,150.91951,-39.73602,22.69856,154.64357,-82.25397,55.38865,162.76105,-78.2506,43.10543,164.4408,-90.65121,67.53694,197.55452,13.39544,38.59519,213.84836,-109.69099,127.0814,235.51171,52.77143,118.77764,260.77711,-81.80513,163.48248,224.66277,31.56103,151.96915,233.50101,-37.47529,174.50682,219.28711,37.82483,163.28602,225.92468,-39.14857,174.5052,214.08195,24.63076,153.07782,222.90522,-40.2708,169.61147,218.79255,25.00527,148.47105,225.67514,-35.73088,156.27296,287.44056,51.08921,151.10486,307.24631,-50.78637,254.26819,208.78315,49.0224,249.02981,212.32641,-64.64281,248.65032,271.64349,82.01401,274.33035,256.75401,64.09574,235.66843,281.53165,90.85666,268.43388,270.27916,83.89409,268.01794,283.7914,135.44617,306.82465,242.58091,130.78695
